symbol,code,exchange,name,fund_type,settlement,snapshot_date,source_data_date,source_update_time,last_price,spot_volume_lots,spot_amount,total_market_value,float_market_value,history_end_date
SH517990,517990,SH,沪港深医药ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,0.933,41136,3888074.0,45705711,45705711,2026-08-11
SH520510,520510,SH,港股通医疗ETF华夏,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:53+08:00,0.943,2507395,239637057.0,243037504,243037504,2026-08-11
SH520530,520530,SH,港股通科技ETF东财,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:00+08:00,0.839,281278,23832145.0,198655064,198655064,2026-08-11
SH520550,520550,SH,港股红利低波ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:52+08:00,1.088,307882,33603577.0,1243066112,1243066112,2026-08-11
SH520560,520560,SH,香港大盘30ETF华宝,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:51+08:00,0.834,53124,4468742.0,515761453,515761453,2026-08-11
SH520600,520600,SH,港股通汽车ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:00+08:00,1.049,1262205,133467526.0,304071532,304071532,2026-08-11
SH520610,520610,SH,港股红利低波ETF银华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:56+08:00,0.936,131566,12358373.0,316333375,316333375,2026-08-11
SH520620,520620,SH,恒生消费ETF嘉实,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:51+08:00,0.838,42967,3612810.0,256770749,256770749,2026-08-11
SH520630,520630,SH,港股通互联网ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:49+08:00,0.713,257827,18694975.0,468519430,468519430,2026-08-11
SH520650,520650,SH,港股通互联网ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,0.645,1265477,82718236.0,1656846980,1656846980,2026-08-11
SH520660,520660,SH,港股通央企红利ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:53+08:00,0.972,433708,42299743.0,2381871910,2381871910,2026-08-11
SH520670,520670,SH,港股通科技ETF嘉实,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:45+08:00,0.808,117195,9563336.0,176893905,176893905,2026-08-11
SH520680,520680,SH,港股通汽车ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:44+08:00,0.848,208775,17853467.0,56280912,56280912,2026-08-11
SH520690,520690,SH,港股创新药ETF博时,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:47+08:00,0.75,1868672,142231374.0,523840500,523840500,2026-08-11
SH520700,520700,SH,港股通创新药ETF万家,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,1.601,5081850,825076351.0,755793676,755793676,2026-08-11
SH520710,520710,SH,港股通信息技术ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:00+08:00,0.9,422699,38298951.0,99926100,99926100,2026-08-11
SH520720,520720,SH,港股汽车ETF国泰,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:43+08:00,0.775,200626,15636285.0,96830050,96830050,2026-08-11
SH520730,520730,SH,港股通汽车ETF万家,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:58+08:00,0.793,27348,2179423.0,97058759,97058759,2026-08-11
SH520740,520740,SH,港股通互联网ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,0.982,420093,42018385.0,83482373,83482373,2026-08-11
SH520750,520750,SH,港股通信息ETF华富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:53+08:00,0.89,117397,10532779.0,120491760,120491760,2026-08-11
SH520760,520760,SH,恒生生物科技ETF摩根,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:43+08:00,0.972,201822,19893467.0,174440952,174440952,2026-08-11
SH520770,520770,SH,恒指港股通ETF建信,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:36+08:00,0.948,32726,3107480.0,203226362,203226362,2026-08-11
SH520780,520780,SH,港股通汽车ETF华宝,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:52+08:00,0.85,96954,8295528.0,33541000,33541000,2026-08-11
SH520790,520790,SH,港股通互联网ETF兴业,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:47+08:00,0.887,153357,13842859.0,405425532,405425532,2026-08-11
SH520810,520810,SH,港股通红利ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:54+08:00,1.012,47512,4827480.0,287772320,287772320,2026-08-11
SH520820,520820,SH,恒指港股通ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:40+08:00,0.935,10011,945698.0,58607670,58607670,2026-08-11
SH520840,520840,SH,港股通恒生科技ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,0.796,579050,46627852.0,893947010,893947010,2026-08-11
SH520850,520850,SH,港股通医疗ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:43+08:00,0.891,1447786,131025671.0,185550394,185550394,2026-08-11
SH520860,520860,SH,港股通科技ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:36+08:00,0.81,190314,15606658.0,279607956,279607956,2026-08-11
SH520880,520880,SH,港股通创新药ETF华宝,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:02+08:00,0.464,9610824,451010860.0,2327246774,2327246774,2026-08-11
SH520890,520890,SH,港股通红利低波ETF华泰柏瑞,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:49+08:00,1.315,111036,14647823.0,99950520,99950520,2026-08-11
SH520900,520900,SH,港股通红利ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:59+08:00,0.987,697891,69182279.0,1568022233,1568022233,2026-08-11
SH520910,520910,SH,港股通互联网ETF华夏,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:41+08:00,0.681,508341,35076012.0,511734050,511734050,2026-08-11
SH520930,520930,SH,恒生生物科技ETF国泰,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:02+08:00,0.973,388191,38257116.0,185583209,185583209,2026-08-11
SH520940,520940,SH,港股通恒生ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:37+08:00,1.013,37671,3836614.0,22586861,22586861,2026-08-11
SH520950,520950,SH,港股通50ETF摩根,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:34+08:00,0.859,160315,13877091.0,285549646,285549646,2026-08-11
SH520960,520960,SH,恒指港股通ETF嘉实,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:58+08:00,0.92,22297,2067069.0,55755128,55755128,2026-08-11
SH520970,520970,SH,港股通创新药ETF嘉实,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:50+08:00,0.891,2359805,213480614.0,1139907978,1139907978,2026-08-11
SH520980,520980,SH,港股通科技ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:41+08:00,0.91,2360562,217005190.0,3022462177,3022462177,2026-08-11
SH520990,520990,SH,港股央企红利ETF景顺,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:41+08:00,0.968,867596,84188322.0,3317791440,3317791440,2026-08-11
SH526000,526000,SH,港股通信息技术ETF华夏,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,1.178,3816783,453715393.0,212207276,212207276,2026-08-11
SH526010,526010,SH,港股通医疗ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:51+08:00,1.029,226423,23589028.0,64269282,64269282,2026-08-11
SH526030,526030,SH,港股通信息技术ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:59+08:00,0.864,331092,28875372.0,141233760,141233760,2026-08-11
SH526050,526050,SH,港股通信息技术ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:50+08:00,1.064,358123,38415731.0,64510320,64510320,2026-08-11
SH526070,526070,SH,恒指港股通ETF博时,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,0.999,87853,8860787.0,58318623,58318623,2026-08-11
SH530000,530000,SH,上证50ETF天弘,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:53+08:00,1.392,176384,24650501.0,1387864936,1387864936,2026-08-11
SH530050,530050,SH,上证50ETF东财,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:33+08:00,1.19,51556,6171394.0,165187470,165187470,2026-08-11
SH530060,530060,SH,上证指数ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:54+08:00,0.997,465266,46486417.0,661203429,661203429,2026-08-11
SH530080,530080,SH,上证180ETF天弘,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:51+08:00,1.254,62349,7846988.0,36261918,36261918,2026-08-11
SH530100,530100,SH,上证580ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:40+08:00,1.144,44092,5067257.0,142652224,142652224,2026-08-11
SH530180,530180,SH,上证180ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:54+08:00,1.21,104550,12772733.0,82221920,82221920,2026-08-11
SH530280,530280,SH,上证180ETF平安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:45+08:00,1.224,200,24595.0,36639216,36639216,2026-08-11
SH530300,530300,SH,上证180ETF华泰柏瑞,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:49+08:00,1.252,26181,3296599.0,44625036,44625036,2026-08-11
SH530380,530380,SH,上证380ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:41+08:00,1.121,62107,6986290.0,155488305,155488305,2026-08-11
SH530530,530530,SH,上证580ETF华夏,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:50+08:00,1.138,6551,747820.0,153015480,153015480,2026-08-11
SH530580,530580,SH,上证180ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:40+08:00,1.187,142523,17038426.0,79705863,79705863,2026-08-11
SH530680,530680,SH,上证180ETF兴业,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,1.181,34880,4149087.0,142773334,142773334,2026-08-11
SH530800,530800,SH,上证180ETF银华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:56+08:00,1.221,8585,1053888.0,22224398,22224398,2026-08-11
SH530880,530880,SH,XD红利国企ETF银河,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:59+08:00,1.095,20849,2291449.0,43072920,43072920,2026-08-11
SH560010,560010,SH,中证1000ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:46+08:00,3.2,1907006,612643225.0,6702789427,6702789427,2026-08-11
SH560020,560020,SH,红利ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:33+08:00,1.113,32748,3653869.0,143089506,143089506,2026-08-11
SH560030,560030,SH,800价值ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:55+08:00,1.299,1671,217135.0,31737168,31737168,2026-08-11
SH560050,560050,SH,中国A50ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,1.12,831235,93594416.0,2522726528,2522726528,2026-08-11
SH560060,560060,SH,碳中和ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:59+08:00,0.945,18615,1775659.0,71905050,71905050,2026-08-11
SH560070,560070,SH,央企红利ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,1.16,19746,2298185.0,97860268,97860268,2026-08-11
SH560080,560080,SH,中药ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:37+08:00,1.003,814725,82345793.0,2253003803,2253003803,2026-08-11
SH560090,560090,SH,证券ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:54+08:00,1.176,735121,86639342.0,2801661249,2801661249,2026-08-11
SH560100,560100,SH,中证500增强ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,1.353,76024,10371396.0,88730146,88730146,2026-08-11
SH560110,560110,SH,中证1000ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:56+08:00,1.156,145918,16914539.0,425296451,425296451,2026-08-11
SH560120,560120,SH,中证500现金流ETF华夏,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:59+08:00,1.23,175314,21699711.0,711787480,711787480,2026-08-11
SH560130,560130,SH,食品ETF鹏华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:40+08:00,0.928,2783,259046.0,64752314,64752314,2026-08-11
SH560150,560150,SH,红利低波ETF泰康,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:57+08:00,1.115,68595,7659318.0,762971415,762971415,2026-08-11
SH560160,560160,SH,食品ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:58+08:00,0.935,64385,6035171.0,111925110,111925110,2026-08-11
SH560170,560170,SH,央企科技ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:02+08:00,1.261,190776,24122988.0,474760831,474760831,2026-08-11
SH560180,560180,SH,沪深300ESGETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:56+08:00,1.211,17149,2087501.0,18895233,18895233,2026-08-11
SH560190,560190,SH,公用事业ETF鹏华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:39+08:00,1.037,3938,407749.0,20049358,20049358,2026-08-11
SH560210,560210,SH,农牧渔ETF景顺,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:00+08:00,0.799,76741,6161724.0,423088078,423088078,2026-08-11
SH560220,560220,SH,中证2000ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:43+08:00,1.418,39934,5669987.0,94604706,94604706,2026-08-11
SH560230,560230,SH,光伏ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,0.783,32032,2498838.0,71949087,71949087,2026-08-11
SH560250,560250,SH,红利质量ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,1.007,183700,18783783.0,175049831,175049831,2026-08-11
SH560260,560260,SH,医疗ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:42+08:00,0.89,394028,35340648.0,1622171587,1622171587,2026-08-11
SH560270,560270,SH,电力ETF工银,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:37+08:00,0.968,106025,10294504.0,164984952,164984952,2026-08-11
SH560280,560280,SH,工程机械ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:54+08:00,1.566,571373,89994637.0,2898277632,2898277632,2026-08-11
SH560290,560290,SH,有色ETF景顺,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,0.838,141205,12152060.0,311479572,311479572,2026-08-11
SH560300,560300,SH,电信ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:43+08:00,2.252,5241,1173406.0,58109257,58109257,2026-08-11
SH560310,560310,SH,光伏ETF博时,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:36+08:00,0.782,28854,2253222.0,143201404,143201404,2026-08-11
SH560320,560320,SH,食品ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:40+08:00,0.943,77196,7300734.0,124789076,124789076,2026-08-11
SH560330,560330,SH,沪深300价值ETF申万菱信,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:43+08:00,1.223,757,92984.0,20949990,20949990,2026-08-11
SH560350,560350,SH,中证A50ETF摩根,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:38+08:00,1.293,130973,17037608.0,1101031000,1101031000,2026-08-11
SH560360,560360,SH,软件ETF万家,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:39+08:00,1.307,59080,7743755.0,281455915,281455915,2026-08-11
SH560370,560370,SH,红利质量ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:55+08:00,0.914,59933,5532221.0,111127776,111127776,2026-08-11
SH560380,560380,SH,A100ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:45+08:00,1.286,26410,3407581.0,188863246,188863246,2026-08-11
SH560390,560390,SH,电网设备ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:01+08:00,0.883,1373076,121690294.0,1954306814,1954306814,2026-08-11
SH560400,560400,SH,证券ETF华泰柏瑞,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:34+08:00,0.991,189906,18902573.0,187787563,187787563,2026-08-11
SH560410,560410,SH,电池ETF鹏华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:42+08:00,0.879,26481,2331299.0,58704982,58704982,2026-08-11
SH560420,560420,SH,食品ETF前海开源,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:52+08:00,0.941,13895,1311483.0,130592168,130592168,2026-08-11
SH560450,560450,SH,电力ETF天弘,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:37+08:00,0.963,175806,16893893.0,252853947,252853947,2026-08-11
SH560460,560460,SH,电力ETF平安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:43+08:00,0.922,59804,5529137.0,270641121,270641121,2026-08-11
SH560470,560470,SH,有色ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:38+08:00,0.913,296030,27803017.0,296122420,296122420,2026-08-11
SH560480,560480,SH,电力ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:56+08:00,0.919,127798,11732360.0,138128457,138128457,2026-08-11
SH560490,560490,SH,工业有色ETF华泰柏瑞,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:54+08:00,0.985,203503,20467859.0,111779770,111779770,2026-08-11
SH560500,560500,SH,500质量成长ETF鹏扬,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:01+08:00,1.409,12398,1760155.0,414723662,414723662,2026-08-11
SH560510,560510,SH,中证A500ETF泰康,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:54+08:00,1.204,441883,53508706.0,3058192383,3058192383,2026-08-11
SH560520,560520,SH,红利低波100ETF大成,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:44+08:00,1.101,6960,766300.0,63583851,63583851,2026-08-11
SH560530,560530,SH,中证A500ETF摩根,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,1.237,447050,55811488.0,4637047512,4637047512,2026-08-11
SH560550,560550,SH,碳中和ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:42+08:00,0.988,2961,294846.0,124090231,124090231,2026-08-11
SH560560,560560,SH,碳中和ETF泰康,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:49+08:00,0.693,5394,374180.0,50720739,50720739,2026-08-11
SH560570,560570,SH,A500红利ETF国联安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:52+08:00,1.003,370901,37339653.0,1191103824,1191103824,2026-08-11
SH560580,560580,SH,电力ETF南方,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:56+08:00,1.125,145008,16321131.0,562503384,562503384,2026-08-11
SH560590,560590,SH,中证1000增强ETF鹏华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:49+08:00,1.441,12650,1829779.0,41371110,41371110,2026-08-11
SH560610,560610,SH,A500ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:39+08:00,1.207,695383,84445880.0,6230519941,6230519941,2026-08-11
SH560620,560620,SH,公用事业ETF万家,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:45+08:00,0.969,2271,220272.0,26034123,26034123,2026-08-11
SH560630,560630,SH,机器人ETF万家,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:40+08:00,1.155,89411,10293041.0,194495070,194495070,2026-08-11
SH560660,560660,SH,云计算50ETF新华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:44+08:00,1.117,54370,6070567.0,146257746,146257746,2026-08-11
SH560670,560670,SH,银行ETF华泰柏瑞,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:33+08:00,1.037,129172,13409895.0,58045038,58045038,2026-08-11
SH560680,560680,SH,消费ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:58+08:00,0.748,235354,17717270.0,264212749,264212749,2026-08-11
SH560690,560690,SH,电信ETF鹏华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:01+08:00,2.16,24020,5199900.0,45660240,45660240,2026-08-11
SH560700,560700,SH,央企红利ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:50+08:00,1.186,71247,8487699.0,539080759,539080759,2026-08-11
SH560710,560710,SH,船舶ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:53+08:00,0.905,478365,43486037.0,1699209900,1699209900,2026-08-11
SH560720,560720,SH,红利低波100ETF工银,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:51+08:00,0.988,14636,1451268.0,102305424,102305424,2026-08-11
SH560730,560730,SH,红利低波ETF国泰海通,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:34+08:00,1.022,21490,2203718.0,111230699,111230699,2026-08-11
SH560750,560750,SH,A500ETF申万菱信,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:57+08:00,1.355,40826,5547053.0,90181754,90181754,2026-08-11
SH560770,560770,SH,机器人ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:40+08:00,1.016,324363,32775409.0,1694823136,1694823136,2026-08-11
SH560780,560780,SH,半导体设备ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:42+08:00,1.091,9097420,1005960988.0,12317922478,12317922478,2026-08-11
SH560790,560790,SH,软件ETF鹏华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:41+08:00,0.885,35632,3165442.0,197758472,197758472,2026-08-11
SH560800,560800,SH,数字经济ETF鹏扬,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:51+08:00,1.206,51383,6257441.0,347269031,347269031,2026-08-11
SH560810,560810,SH,央企ESGETF融通,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:51+08:00,1.281,992,127425.0,242257596,242257596,2026-08-11
SH560820,560820,SH,中证A50ETF新华,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:49+08:00,1.23,13,1599.0,50338980,50338980,2026-08-11
SH560830,560830,SH,电力ETF华夏,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:45+08:00,0.922,304497,28114825.0,675843525,675843525,2026-08-11
SH560850,560850,SH,信创ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:49+08:00,1.403,44780,6297572.0,102649092,102649092,2026-08-11
SH560860,560860,SH,工业有色ETF万家,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:52+08:00,1.652,2582219,437126633.0,9742228744,9742228744,2026-08-11
SH560870,560870,SH,工业有色ETF中银,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:47+08:00,0.948,112808,10975809.0,92289601,92289601,2026-08-11
SH560880,560880,SH,家电ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:01+08:00,1.522,136152,20748835.0,315407104,315407104,2026-08-11
SH560900,560900,SH,创新药ETF摩根,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:59+08:00,0.993,319644,32032751.0,216443316,216443316,2026-08-11
SH560910,560910,SH,电池ETF华泰柏瑞,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:36+08:00,0.788,125278,9910127.0,160532148,160532148,2026-08-11
SH560920,560920,SH,工程机械ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,1.009,33188,3361074.0,47799660,47799660,2026-08-11
SH560930,560930,SH,电力ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:59+08:00,0.905,84620,7655585.0,205004220,205004220,2026-08-11
SH560950,560950,SH,中证500增强ETF汇添富,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:36+08:00,1.389,10210,1427501.0,24283887,24283887,2026-08-11
SH560970,560970,SH,工业有色ETF平安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:37+08:00,0.969,51671,5108414.0,66994722,66994722,2026-08-11
SH560980,560980,SH,光伏龙头ETF广发,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:50+08:00,0.667,398058,26483950.0,235132174,235132174,2026-08-11
SH560990,560990,SH,科技先锋ETF中金,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:48+08:00,1.186,5718,674657.0,23941901,23941901,2026-08-11
SH561000,561000,SH,沪深300增强ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:45+08:00,1.328,30330,4063979.0,72933760,72933760,2026-08-11
SH561010,561010,SH,软件ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:52+08:00,0.915,143736,13199376.0,269335740,269335740,2026-08-11
SH561020,561020,SH,食品ETF招商,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:35+08:00,1.027,74026,7621715.0,51372799,51372799,2026-08-11
SH561030,561030,SH,工程机械ETF华泰柏瑞,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:42+08:00,0.908,54713,4985654.0,173019400,173019400,2026-08-11
SH561050,561050,SH,稀有金属ETF易方达,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:02+08:00,0.901,281097,25674995.0,214663250,214663250,2026-08-11
SH561060,561060,SH,国企红利ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:50+08:00,1.155,8943,1035613.0,63022575,63022575,2026-08-11
SH561080,561080,SH,全指现金流ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:44+08:00,1.202,5643,684039.0,30350500,30350500,2026-08-11
SH561090,561090,SH,A500增强ETF华安,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:34+08:00,1.248,102138,12828997.0,318207552,318207552,2026-08-11
SH561100,561100,SH,消费电子ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:57+08:00,1.649,277262,45801286.0,944459632,944459632,2026-08-11
SH561120,561120,SH,家电ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:12:00+08:00,1.264,70455,8919650.0,35594114,35594114,2026-08-11
SH561130,561130,SH,国货ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:52+08:00,1.08,57129,6209642.0,92810016,92810016,2026-08-11
SH561160,561160,SH,电池ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:38+08:00,0.764,582771,44497320.0,1790689946,1790689946,2026-08-11
SH561170,561170,SH,绿色电力ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:37+08:00,1.168,368904,43039921.0,700254198,700254198,2026-08-11
SH561180,561180,SH,A100ETF富国,指数型-股票,T+1,2026-08-11,20260811,2026-08-11T16:11:57+08:00,1.341,12344,1664455.0,66526474,66526474,2026-08-11
